,anon_ID,county,poverty,minority,age_group,month_year,pantry_assistance_category,pantry_unit,pantry_amount,pantry_counter,volunteer_category,volunteer_diff_ride_days,rider_num_rides,volunteer_appt_duration,volunteer_counter,care_management_category,care_management_unit,care_management_CommType,care_management_Party,care_management_InitiatedBy,care_management_Benefit_1,care_management_Assistance_1,care_management_Benefit_2,care_management_Assistance_2,care_management_Benefit_3,care_management_Assistance_3,care_management_amount,care_management_counter
5145,516,Montgomery,No,No,G,2019-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,5.0,3.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,12.0,8.0
5146,516,Montgomery,No,No,G,2019-04,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.5,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,2.0
5147,516,Montgomery,No,No,G,2019-04,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,3.0,2.0
5148,516,Montgomery,No,No,G,2019-05,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,7.0,4.0,Community,Minutes,,,,,,,,,,4.0,1.0
5149,516,Montgomery,No,No,G,2019-05,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,7.0,4.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,6.0,4.0
5150,516,Montgomery,No,No,G,2019-05,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Shopping,2370 days,0.0,3.0,2.0,Community,Minutes,,,,,,,,,,4.0,1.0
5151,516,Montgomery,No,No,G,2019-05,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Shopping,2370 days,0.0,3.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,6.0,4.0
5152,516,Montgomery,No,No,G,2019-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,9.25,4.0,Community,Minutes,,,,,,,,,,18.0,1.0
5153,516,Montgomery,No,No,G,2019-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,9.25,4.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,14.0,9.0
5154,516,Montgomery,No,No,G,2019-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,Community,Minutes,,,,,,,,,,18.0,1.0
5155,516,Montgomery,No,No,G,2019-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,14.0,9.0
5156,516,Montgomery,No,No,G,2019-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,Community,Minutes,,,,,,,,,,6.0,1.0
5157,516,Montgomery,No,No,G,2019-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,9.0,5.0
5158,516,Montgomery,No,No,G,2019-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,3.5,2.0,Community,Minutes,,,,,,,,,,6.0,1.0
5159,516,Montgomery,No,No,G,2019-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,3.5,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,9.0,5.0
5160,516,Montgomery,No,No,G,2019-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,Community,Minutes,,,,,,,,,,12.0,2.0
5161,516,Montgomery,No,No,G,2019-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,4.0,4.0
5162,516,Montgomery,No,No,G,2019-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,Community,Minutes,,,,,,,,,,12.0,2.0
5163,516,Montgomery,No,No,G,2019-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,4.0,4.0
5164,516,Montgomery,No,No,G,2019-09,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,4.0,2.0,,,,,,,,,,,,,
5165,516,Montgomery,No,No,G,2019-09,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Shopping,2370 days,0.0,2.0,1.0,,,,,,,,,,,,,
5166,516,Montgomery,No,No,G,2019-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,2.0,1.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,4.0,4.0
5167,516,Montgomery,No,No,G,2019-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,5.5,3.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,4.0,4.0
5168,516,Montgomery,No,No,G,2019-11,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,2.0,1.0,Community,Minutes,,,,,,,,,,19.0,1.0
5169,516,Montgomery,No,No,G,2019-11,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,2.0,1.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,1.0
5170,516,Montgomery,No,No,G,2019-11,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,Community,Minutes,,,,,,,,,,19.0,1.0
5171,516,Montgomery,No,No,G,2019-11,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,1.0
5172,516,Montgomery,No,No,G,2019-11,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Doctor Appt,2370 days,0.0,2.0,1.0,Community,Minutes,,,,,,,,,,19.0,1.0
5173,516,Montgomery,No,No,G,2019-11,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Doctor Appt,2370 days,0.0,2.0,1.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,1.0
5174,516,Montgomery,No,No,G,2019-11,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Shopping,2370 days,0.0,4.0,2.0,Community,Minutes,,,,,,,,,,19.0,1.0
5175,516,Montgomery,No,No,G,2019-11,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Shopping,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,7.0,1.0
5176,516,Montgomery,No,No,G,2019-12,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,4.0,2.0,,,,,,,,,,,,,
5177,516,Montgomery,No,No,G,2019-12,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Shopping,2370 days,0.0,3.0,2.0,,,,,,,,,,,,,
5178,516,Montgomery,No,No,G,2019-12,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Doctor Appt,2370 days,0.0,4.0,2.0,,,,,,,,,,,,,
5179,516,Montgomery,No,No,G,2019-12,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Shopping,2370 days,0.0,3.0,2.0,,,,,,,,,,,,,
5180,516,Montgomery,No,No,G,2020-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,8.0,4.0,Community,Minutes,,,,,,,,,,5.0,2.0
5181,516,Montgomery,No,No,G,2020-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,3.0,2.0,Community,Minutes,,,,,,,,,,5.0,2.0
5182,516,Montgomery,No,No,G,2020-02,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,5.0,2.0,,,,,,,,,,,,,
5183,516,Montgomery,No,No,G,2020-02,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Shopping,2370 days,0.0,2.0,1.0,,,,,,,,,,,,,
5184,516,Montgomery,No,No,G,2020-03,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,1.5,1.0,,,,,,,,,,,,,
5185,516,Montgomery,No,No,G,2020-04,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Doctor Appt,2370 days,0.0,2.0,1.0,,,,,,,,,,,,,
5186,516,Montgomery,No,No,G,2020-04,Food Pantry: Food Pantry Poundage,Pounds,25.0,1.0,Errands,2370 days,0.0,1.5,1.0,,,,,,,,,,,,,
5187,516,Montgomery,No,No,G,2020-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,,,,,,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,ElderNet,Coordination,,,,,3.0,1.0
5188,516,Montgomery,No,No,G,2020-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,7.0,4.0
5189,516,Montgomery,No,No,G,2020-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Support,,,,,1.0,1.0
5190,516,Montgomery,No,No,G,2020-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Financial,Coordination,,,,,13.0,1.0
5191,516,Montgomery,No,No,G,2020-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,,,,,,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Financial,Referral,,,,,1.0,1.0
5192,516,Montgomery,No,No,G,2020-06,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,,,,,,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,4.0,4.0
5193,516,Montgomery,No,No,G,2020-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Financial,Referral,ElderNet,Support,,,6.0,1.0
5194,516,Montgomery,No,No,G,2020-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,ElderNet,Coordination,,,,,9.0,1.0
5195,516,Montgomery,No,No,G,2020-07,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Email,ElderNet,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
5196,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,Remote Contact w/o client,Minutes,Email,Service Provider,ElderNet,Financial,Coordination,,,,,1.0,1.0
5197,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,Remote Contact w/o client,Minutes,Email,Service Provider,Other Party,Financial,Coordination,,,,,1.0,1.0
5198,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,,,,,,1.0,1.0
5199,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Financial,Referral,,,,,1.0,1.0
5200,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Email,ElderNet,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
5201,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,Financial,Referral,ElderNet,Coordination,,,1.0,1.0
5202,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,,,,,,,4.0,4.0
5203,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Financial,,,,,,2.0,2.0
5204,516,Montgomery,No,No,G,2020-08,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,,,,,,,8.0,4.0
5205,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,,,,,,2.0,2.0
5206,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,Financial,Information,,,,,1.0,1.0
5207,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,,,,,,,3.0,3.0
5208,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Financial,Coordination,Legal,Coordination,,,5.0,1.0
5209,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Medical,Coordination,,,,,1.0,1.0
5210,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Utilities,,,,,,3.0,2.0
5211,516,Montgomery,No,No,G,2020-09,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,,,,,,,1.0,1.0
5212,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,Remote Contact w/o client,Minutes,Voice Message,Client,Other Party,Medical,,,,,,2.0,1.0
5213,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Legal,Continuation,,,,,16.0,1.0
5214,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Legal,Coordination,Utilities,Referral,Housing,Referral,12.0,1.0
5215,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Utilities,Information,,,,,3.0,1.0
5216,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,Legal,Information,,,,,1.0,1.0
5217,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,,,,,,,6.0,6.0
5218,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Financial,,,,,,3.0,1.0
5219,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Legal,,,,,,2.0,1.0
5220,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Utilities,,,,,,2.0,1.0
5221,516,Montgomery,No,No,G,2020-10,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,4.0,2.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,,,,,,,6.0,5.0
5222,516,Montgomery,No,No,G,2020-11,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,8.0,5.0
5223,516,Montgomery,No,No,G,2020-11,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,8.0,5.0
5224,516,Montgomery,No,No,G,2020-11,Food Pantry: Holiday Baskets,Pounds,30.0,1.0,Doctor Appt,2370 days,0.0,6.0,3.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,8.0,5.0
5225,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,Internal Discussions,Minutes,,ElderNet,ElderNet,Utilities,Support,,,,,30.0,1.0
5226,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,Remote Contact w/o client,Minutes,Call,Client,Other Party,Utilities,Coordination,,,,,30.0,1.0
5227,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,Utilities,Continuation,,,,,30.0,1.0
5228,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,Utilities,Coordination,,,,,28.0,2.0
5229,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Utilities,Coordination,,,,,3.0,1.0
5230,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Utilities,Enrollment,,,,,11.0,1.0
5231,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,,,,,,2.0,1.0
5232,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Utilities,Coordination,,,,,11.0,1.0
5233,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Service Provider,ElderNet,Utilities,Continuation,,,,,11.0,1.0
5234,516,Montgomery,No,No,G,2020-12,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Utilities,Enrollment,,,,,4.0,1.0
5235,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,Internal Discussions,Minutes,,ElderNet,ElderNet,Utilities,Support,,,,,30.0,1.0
5236,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,Remote Contact w/o client,Minutes,Call,Client,Other Party,Utilities,Coordination,,,,,30.0,1.0
5237,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,Utilities,Continuation,,,,,30.0,1.0
5238,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,Utilities,Coordination,,,,,28.0,2.0
5239,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Utilities,Coordination,,,,,3.0,1.0
5240,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Utilities,Enrollment,,,,,11.0,1.0
5241,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,,,,,,,2.0,1.0
5242,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,Other Party,Utilities,Coordination,,,,,11.0,1.0
5243,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Service Provider,ElderNet,Utilities,Continuation,,,,,11.0,1.0
5244,516,Montgomery,No,No,G,2020-12,Food Pantry: Holiday Baskets,Dollars,25.0,1.0,Doctor Appt,2370 days,0.0,10.0,5.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Utilities,Enrollment,,,,,4.0,1.0
5245,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,11.0,5.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Support,,,,,6.0,1.0
5246,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,11.0,5.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
5247,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,11.0,5.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,ElderNet,Coordination,,,,,2.0,2.0
5248,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,11.0,5.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Financial,Information,,,,,1.0,1.0
5249,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,11.0,5.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
5250,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,1.5,1.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Support,,,,,6.0,1.0
5251,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,1.5,1.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,ElderNet,ElderNet,Coordination,,,,,1.0,1.0
5252,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,1.5,1.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,ElderNet,Coordination,,,,,2.0,2.0
5253,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,1.5,1.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Financial,Information,,,,,1.0,1.0
5254,516,Montgomery,No,No,G,2021-01,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Shopping,2370 days,0.0,1.5,1.0,"Remote Contact with client (phone, email)",Minutes,,,,,,,,,,1.0,1.0
5255,516,Montgomery,No,No,G,2021-02,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,2.0,1.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,ElderNet,Coordination,,,,,3.0,2.0
5256,516,Montgomery,No,No,G,2021-02,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,2.0,1.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Utilities,Information,,,,,1.0,1.0
5257,516,Montgomery,No,No,G,2021-02,Food Pantry: Food Pantry Poundage,Pounds,50.0,2.0,Doctor Appt,2370 days,0.0,2.0,1.0,"Remote Contact with client (phone, email)",Minutes,Voice Message,Client,Other Party,Utilities,Coordination,,,,,1.0,1.0
5258,516,Montgomery,No,No,G,2021-03,Food Pantry: Food Pantry Poundage,Pounds,75.0,3.0,Doctor Appt,2370 days,0.0,5.0,7.0,Remote Contact w/o client,Minutes,Call,Service Provider,ElderNet,Utilities,Continuation,Financial,Support,,,26.0,1.0
5259,516,Montgomery,No,No,G,2021-03,Food Pantry: Food Pantry Poundage,Pounds,75.0,3.0,Doctor Appt,2370 days,0.0,5.0,7.0,"Remote Contact with client (phone, email)",Minutes,Call,Client,ElderNet,Utilities,Coordination,Housing,Information,,,5.0,1.0
